date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:49	114816/114816	---M--	200	added ('OK')	application/javascript	etag:%2266e2836-1c080-5174e12643bc0%22	http://avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-cn-mill-en.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-cn-mill-en.js	(from http://avenxo.kaijuthemes.com/maps-jvectormap.html)
10:04:53	119636/119636	---M--	200	added ('OK')	application/javascript	etag:%2266e2838-1d354-5174e12643bc0%22	http://avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-europe-mill-en.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-europe-mill-en.js	(from http://avenxo.kaijuthemes.com/maps-jvectormap.html)
10:04:53	24043/24043	---M--	200	added ('OK')	application/javascript	etag:%2266e283a-5deb-5174e12643bc0%22	http://avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-nl-mill-en.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-nl-mill-en.js	(from http://avenxo.kaijuthemes.com/maps-jvectormap.html)
10:04:53	114807/114807	---M--	200	added ('OK')	application/javascript	etag:%2266e2839-1c077-5174e12643bc0%22	http://avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-in-mill-en.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-in-mill-en.js	(from http://avenxo.kaijuthemes.com/maps-jvectormap.html)
10:05:04	62161/62161	---M--	200	added ('OK')	application/javascript	etag:%2266e283d-f2d1-5174e12643bc0%22	http://avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-us-ny-newyork-mill-en.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-us-ny-newyork-mill-en.js	(from http://avenxo.kaijuthemes.com/maps-jvectormap.html)
10:05:05	74471/74471	---M--	200	added ('OK')	application/javascript	etag:%2266e283b-122e7-5174e12643bc0%22	http://avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-se-mill-en.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-se-mill-en.js	(from http://avenxo.kaijuthemes.com/maps-jvectormap.html)
10:05:05	1446/1446	---M--	200	added ('OK')	application/javascript	etag:%2266e21e9-5a6-5174e12643bc0%22	http://avenxo.kaijuthemes.com/assets/demo/demo-jvectormap.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/demo-jvectormap.js	(from http://avenxo.kaijuthemes.com/maps-jvectormap.html)
10:05:05	335/335	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Mar%202018%2004:35:05%20GMT	http://avenxo.kaijuthemes.com/charts-mapael.html	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/charts-mapael.html	(from http://avenxo.kaijuthemes.com/maps-mapael.html)
10:05:05	428251/428251	---M--	200	added ('OK')	application/javascript	etag:%2266e26bf-688db-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/plugins/datatables/jquery.dataTables.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/datatables/jquery.dataTables.js	(from http://avenxo.kaijuthemes.com/tables-editable.html)
10:05:07	98714/98714	---M--	200	added ('OK')	application/javascript	etag:%2266e283c-1819a-516451c2fc340%22	http://avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	(from http://avenxo.kaijuthemes.com/maps-jvectormap.html)
10:05:13	43392/43392	---M--	200	added ('OK')	application/javascript	etag:%226941776-a980-51383c9de8400%22	http://avenxo.kaijuthemes.com/assets/plugins/jQuery-Mapael/js/jquery.mapael.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jQuery-Mapael/js/jquery.mapael.js	(from http://avenxo.kaijuthemes.com/maps-mapael.html)
10:05:18	62682/62682	---M--	200	added ('OK')	application/javascript	etag:%22698348b-f4da-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/plugins/jQuery-Mapael/js/maps/usa_states.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jQuery-Mapael/js/maps/usa_states.js	(from http://avenxo.kaijuthemes.com/maps-mapael.html)
10:05:19	329/329	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Mar%202018%2004:35:19%20GMT	http://avenxo.kaijuthemes.com/profile.html	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/profile.111.delayed	(from http://avenxo.kaijuthemes.com/extras-profile.html)
10:05:19	91386/91386	---M--	200	added ('OK')	application/javascript	etag:%226a6174e-164fa-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/plugins/jQuery-Mapael/js/raphael/raphael-min.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jQuery-Mapael/js/raphael/raphael-min.js	(from http://avenxo.kaijuthemes.com/maps-mapael.html)
10:05:19	38639/38639	---M--	200	added ('OK')	application/javascript	etag:%2266e21ea-96ef-5174e12643bc0%22	http://avenxo.kaijuthemes.com/assets/demo/demo-mapael.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/demo-mapael.js	(from http://avenxo.kaijuthemes.com/maps-mapael.html)
10:05:26	127840/127840	---M--	200	added ('OK')	application/javascript	etag:%22698348c-1f360-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/plugins/jQuery-Mapael/js/maps/world_countries.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/jQuery-Mapael/js/maps/world_countries.js	(from http://avenxo.kaijuthemes.com/maps-mapael.html)
10:05:29	58939/58939	---M--	200	added ('OK')	image/jpeg	etag:%2266e223e-e63b-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_01.jpg	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_01.jpg	(from http://avenxo.kaijuthemes.com/extras-profile.html)
10:05:36	39883/39883	---M--	200	added ('OK')	image/jpeg	etag:%2266e2240-9bcb-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_03.jpg	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_03.jpg	(from http://avenxo.kaijuthemes.com/extras-profile.html)
10:05:37	116930/116930	---M--	200	added ('OK')	image/jpeg	etag:%2266e2244-1c8c2-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_06.jpg	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_06.jpg	(from http://avenxo.kaijuthemes.com/extras-profile.html)
10:05:38	864/864	---M--	200	added ('OK')	application/javascript	etag:%2266e21f2-360-5176e10d83700%22	http://avenxo.kaijuthemes.com/assets/demo/demo-profile.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/demo-profile.js	(from http://avenxo.kaijuthemes.com/extras-profile.html)
10:05:39	2049/2049	---M--	200	added ('OK')	image/png	etag:%2266e2423-801-5188c39659540%22	http://avenxo.kaijuthemes.com/assets/img/logo-big.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/logo-big.png	(from http://avenxo.kaijuthemes.com/extras-invoice.html)
10:05:40	3880/3880	---M--	200	added ('OK')	application/javascript	etag:%2266e26b4-f28-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/plugins/countdown/countdown.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/countdown/countdown.js	(from http://avenxo.kaijuthemes.com/coming-soon.html)
10:05:41	30926/30926	---M--	200	added ('OK')	text/html	etag:%2228c5e87-78ce-518982e73f440%22	http://avenxo.kaijuthemes.com/app-inbox-compose.html	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/app-inbox-compose.html	(from http://avenxo.kaijuthemes.com/app-inbox.html)
10:05:42	35059/35059	---M--	200	added ('OK')	text/html	etag:%2228c5e88-88f3-518982e73f440%22	http://avenxo.kaijuthemes.com/app-inbox-read.html	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/app-inbox-read.html	(from http://avenxo.kaijuthemes.com/app-inbox.html)
10:05:43	332/332	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Mar%202018%2004:35:43%20GMT	http://avenxo.kaijuthemes.com/extras-calendar	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/extras-calendar	(from http://avenxo.kaijuthemes.com/extras-calendar.html)
10:05:44	146429/146429	---M--	200	added ('OK')	image/jpeg	etag:%2266e2242-23bfd-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_05.jpg	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_05.jpg	(from http://avenxo.kaijuthemes.com/extras-profile.html)
10:05:44	3661/3661	---M--	200	added ('OK')	application/javascript	etag:%2266e21d6-e4d-5134562fd6c80%22	http://avenxo.kaijuthemes.com/assets/demo/demo-calendar.js	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/demo-calendar.js	(from http://avenxo.kaijuthemes.com/extras-calendar.html)
10:05:46	1534/1534	---M--	200	added ('OK')	image/png	etag:%2266e2424-5fe-5188c39659540%22	http://avenxo.kaijuthemes.com/assets/img/logo-dark.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/logo-dark.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:05:47	1537/1537	---M--	200	added ('OK')	image/png	etag:%2266e2425-601-517757dc18400%22	http://avenxo.kaijuthemes.com/assets/img/logo.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/logo.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:05:54	40356/40356	---M--	200	added ('OK')	image/png	etag:%2266e242b-9da4-5174e12643bc0%22	http://avenxo.kaijuthemes.com/assets/img/sunny-weather-bg.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/sunny-weather-bg.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:05:54	174380/174380	---M--	200	added ('OK')	image/jpeg	etag:%2266e223f-2a92c-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_02.jpg	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_02.jpg	(from http://avenxo.kaijuthemes.com/extras-profile.html)
10:05:55	3213/3213	---M--	200	added ('OK')	image/png	etag:%2266e2515-c8d-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/brickwall.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/brickwall.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:05:55	1249/1249	---M--	200	added ('OK')	image/png	etag:%2266e2516-4e1-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/dark_stripes.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/dark_stripes.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:05:55	138/138	---M--	200	added ('OK')	image/png	etag:%2266e251c-8a-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/subtle_carbon.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/subtle_carbon.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:05:59	19436/19436	---M--	200	added ('OK')	image/png	etag:%2266e251d-4bec-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/tweed.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/tweed.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:06	135002/135002	---M--	200	added ('OK')	image/jpeg	etag:%2266e2248-20f5a-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_10.jpg	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_10.jpg	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:11	103256/103256	---M--	200	added ('OK')	image/png	etag:%2266e2519-19358-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/rockywall.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/rockywall.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:12	600/600	---M--	200	added ('OK')	image/png	etag:%2266e2518-258-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/pw_maze_black.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/pw_maze_black.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:13	47433/47433	---M--	200	added ('OK')	image/png	etag:%2266e2517-b949-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/grey_wash_wall.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/grey_wash_wall.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:16	22505/22505	---M--	200	added ('OK')	image/png	etag:%2266e251f-57e9-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/wild_oliva.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/wild_oliva.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:16	113/113	---M--	200	added ('OK')	image/png	etag:%2266e251a-71-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/sos.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/sos.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:17	16522/16522	---M--	200	added ('OK')	image/png	etag:%2266e251b-408a-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/stressed_linen.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/stressed_linen.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:18	2972/2972	---M--	200	added ('OK')	image/png	etag:%2266e2729-b9c-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/plugins/form-colorpicker/img/bootstrap-colorpicker/hue.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/form-colorpicker/img/bootstrap-colorpicker/hue.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:18	8817/8817	---M--	200	added ('OK')	image/png	etag:%2266e272a-2271-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/plugins/form-colorpicker/img/bootstrap-colorpicker/saturation.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/form-colorpicker/img/bootstrap-colorpicker/saturation.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:18	3271/3271	---M--	200	added ('OK')	image/png	etag:%2266e2728-cc7-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/plugins/form-colorpicker/img/bootstrap-colorpicker/alpha.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/plugins/form-colorpicker/img/bootstrap-colorpicker/alpha.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:20	287057/287057	---M--	200	added ('OK')	image/jpeg	etag:%2266e2241-46151-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_04.jpg	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/demo/stockphoto/blog_04.jpg	(from http://avenxo.kaijuthemes.com/extras-profile.html)
10:06:26	178032/178032	---M--	200	added ('OK')	image/png	etag:%2266e251e-2b770-5127f8f11ac80%22	http://avenxo.kaijuthemes.com/assets/img/patterns/vertical_cloth.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/assets/img/patterns/vertical_cloth.png	(from http://avenxo.kaijuthemes.com/assets/css/style-blessed1.css?z=1434408849698)
10:06:27	56006/56006	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/fonts/fontawesome-webfont.eot?v=4.2.0	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/fonts/fontawesome-webfont78ce.eot	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:28	56006/56006	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/fonts/fontawesome-webfont.eot?	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/fonts/fontawesome-webfontd41d.eot	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:29	351/351	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Mar%202018%2004:36:29%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/ui-grid.eot	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/ui-grid.136.delayed	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:29	352/352	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Mar%202018%2004:36:29%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/ui-grid.woff	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/ui-grid.woff	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:30	351/351	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Mar%202018%2004:36:30%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/ui-grid.ttf?	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/ui-gridd41d.ttf	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:30	351/351	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Mar%202018%2004:36:30%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/ui-grid.svg?	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/ui-gridd41d.svg	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:32	287007/287007	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/fonts/fontawesome-webfont.svg?v=4.2.0	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/fonts/fontawesome-webfont78ce.svg	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:33	65452/65452	---M--	200	added ('OK')	application/font-woff	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/fonts/fontawesome-webfont.woff?v=4.2.0	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/fonts/fontawesome-webfont78ce.woff	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:37	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/fonts/themify.eot?-fvbane	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/fonts/themify9f24.eot	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:39	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/fonts/themify.eot?	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/fonts/themifyd41d.eot	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:40	112160/112160	---MCZ	200	added ('OK')	application/x-font-ttf	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/fonts/fontawesome-webfont.ttf?v=4.2.0	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/fonts/fontawesome-webfont78ce.ttf	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:41	329/329	---M--	200	added ('OK')	image/gif	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/Jcrop.gif	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/Jcrop.gif	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:42	1114/1114	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/minimal/minimal.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/minimal/minimal.png	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:44	1410/1410	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/minimal/minimal@2x.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/minimal/minimal@2x.png	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:44	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/fonts/themify.svg?-fvbane	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/fonts/themify9f24.svg	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:44	56108/56108	---M--	200	added ('OK')	application/font-woff	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/fonts/themify.woff?-fvbane	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/fonts/themify9f24.woff	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:44	2723/2723	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/minimal/red.png	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/minimal/red.png	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
10:06:44	78584/78584	---M-Z	200	added ('OK')	application/x-font-ttf	date:Tue,%2016%20Jun%202015%2000:48:42%20GMT	http://avenxo.kaijuthemes.com/angular/app/assets/css/fonts/themify.ttf?-fvbane	G:/Website%20Templates/Admin/avenxo/http___avenxo.kaijuthemes.com_index.html/avenxo.kaijuthemes.com/angular/app/assets/css/fonts/themify9f24.ttf	(from http://avenxo.kaijuthemes.com/angular/app/assets/css/bd1a1f8a.vendor.css)
